# nexp = 3
# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
 4 39  0.02021 165.28635  0.45377 14.08501  0.52116  3.65771  1.99800  0.02215
 4 40  0.41501  17.22918  0.58111  3.89392  0.00000  1.00000  1.77500  0.02810
 4 41  0.01921 167.36321  0.43216 14.96079  0.54843  3.75378  1.62800  0.01924
 4 42  0.04803  67.63091  0.43409 13.21522  0.51992  3.66263  1.52400  0.01119
 4 43  0.03421  89.74799  0.41202 14.53257  0.55190  3.88325  1.45400  0.01176
 4 44  0.15615  31.04318  0.35182 10.47681  0.49283  3.69854  1.41500  0.00826
 4 45  0.14438  33.78187  0.39278 10.21269  0.46612  3.55800  1.39800  0.00919
 4 46  0.14172  35.99637  0.47194  9.32318  0.39787  3.12192  1.42400  0.00957
 4 47  0.05886  63.55098  0.43223 13.00232  0.50630  3.72803  1.74600  0.01090
 4 48  0.42032  16.88312  0.50820  4.33854  0.06948  2.27080  2.72100  0.01449
 4 49  0.41931  17.16655  0.55971  4.17908  9.99990  0.02801  2.12500  0.01427
 4 50  0.40612  17.84764  0.56646  4.29141  9.99990  0.03429  1.86800  0.01491
 4 51  0.07580  54.45177  0.42356 12.72650  0.49160  3.71724  1.71600  0.01324
 4 52  0.38311  19.27039  0.57572  4.47774  9.99990  0.04770  1.62200  0.01500
 4 53  0.37697  19.50548  0.57195  4.60552  9.99990  0.05287  1.69800  0.01139
 4 54  0.51349  14.54989  0.47396  3.56369  9.99990  0.01606  3.17785  0.02600
 4 55  0.69491   9.96426  0.30278  2.83476  0.00000  1.00000  2.99900  0.03572
 4 56  0.07828  62.61245  0.49538 11.19814  0.42127  3.44422  2.24300  0.02293
 4 57  0.09940  47.66741  0.42459 12.13058  0.47232  3.41913  2.01100  0.01433
 4 58  0.46846  15.27418  0.52183  4.10043  9.99990  0.01216  3.03100  0.02201
 4 59  0.46792  15.27984  0.52255  4.15775  9.99990  0.01264  2.98500  0.02324
 4 60  0.48838  14.59304  0.50346  4.11702  9.99990  0.01135  2.96400  0.02191
 4 61  0.17343  35.61108  0.49226  8.41059  0.33082  3.52489  2.94800  0.01586
 4 62  0.12140  47.34816  0.49995  9.67480  0.37511  3.70603  2.93500  0.01641
 4 63  0.10057  55.24724  0.50229 10.30896  0.39358  3.80938  2.92400  0.01990
 4 64  0.50845  14.15916  0.48634  4.19860  9.99990  0.01042  2.75100  0.03149
 4 65  0.08429  64.27285  0.50498 10.91869  0.40710  3.93541  2.90600  0.02223
 4 66  0.08837  62.35062  0.51450 10.70540  0.39353  3.92136  2.89900  0.02057
 4 67  0.09643  58.56058  0.52814 10.33173  0.37186  3.87035  2.89300  0.01854
 4 68  0.10874  53.47290  0.54261  9.86730  0.34514  3.78708  2.88700  0.01657
 4 69  0.14263  42.92640  0.56480  8.90612  0.28919  3.54928  2.88300  0.01395
 4 70  0.52689  14.09407  0.46021  4.41413  0.04815  0.28415  3.35000  0.02201
 4 71  0.06892  79.01137  0.53340 11.29618  0.39519  3.89553  2.06300  0.01575
 4 72  0.04330 117.21549  0.48665 13.61425  0.46742  4.20141  1.78500  0.02418
 4 73  0.06255  83.66091  0.51505 12.26451  0.42154  3.98729  1.64400  0.01634
 4 74  0.08890  62.09953  0.52922 11.14773  0.38206  3.81771  1.54900  0.00837
 4 75  0.08394  64.50177  0.51151 11.61472  0.40266  3.96538  1.48900  0.00782
 4 76  0.09649  57.54724  0.50822 11.27660  0.39287  3.95124  1.45300  0.00546
 4 77  0.12068  48.92380  0.53815 10.26831  0.34169  3.62621  1.44300  0.00566
 4 78  0.13345  46.04998  0.57794  9.61305  0.29342  3.21913  1.48000  0.00729
 4 79  0.09062  62.29419  0.55424 11.15834  0.35431  3.59056  1.76600  0.00826
 4 80  0.19606  32.61946  0.51192  8.98621  0.29030  3.34446  2.76400  0.01222
 4 81  0.65760  12.31312  0.33986  3.47581  0.00000  1.00000  2.19900  0.02530
 4 82  0.63658  12.93299  0.35960  3.54807  0.00000  1.00000  1.95800  0.02276
 4 83  0.51185  16.27490  0.46452  4.39258  9.99990  0.03292  1.80900  0.01545
 4 84  0.47170  17.68641  0.49418  4.70183  9.99990  0.04371  1.73000  0.01516
 4 85  0.47745  17.54442  0.48652  4.67975  1.82795  0.10267  1.81000  0.01091
 4 86  0.61791  13.72268  0.37280  3.57178  9.99990  0.01341  3.24600  0.02924
 4 87  0.56424  15.20252  0.40775  3.97081  0.02828  1.26721  3.34200  0.01513
 4 88  0.13141  46.36820  0.54659 10.62657  0.31877  3.17986  2.30900  0.01353
 4 89  0.13562  44.01158  0.53825 10.64434  0.32345  3.19375  2.11400  0.01033
 4 90  0.13570  43.87255  0.53140 10.78219  0.33082  3.21978  1.98500  0.01009
 4 91  0.20225  33.14662  0.45301  9.79834  0.34540  3.54195  1.87900  0.01475
 4 92  0.26466  28.71025  0.44509  8.28951  0.29246  3.35238  1.85900  0.01274
 5  5  0.82745   6.22017  9.99990  0.11507  0.00000  1.00000  1.21400  0.01738
 5  6  0.73138   7.37269  9.99990  0.19428  0.00000  1.00000  1.04100  0.01933
 5  7  0.66959   8.40346  9.99990  0.24024  0.00000  1.00000  0.92700  0.02128
 5  8  0.60258   9.57584  9.99950  0.20290  9.99718  0.20298  0.86800  0.01546
 5  9  0.52094  10.86595  1.60661  1.05736  0.00000  1.00000  0.89700  0.01222
 5 10  0.36625  25.36768  0.63160  3.84895  0.00000  1.00000  2.53100  0.07235
 5 11  0.19443  23.36688  0.78308  4.29142  0.00000  1.00000  1.88800  0.01988
 5 12  0.14690  29.50369  0.78067  4.91357  9.99990  0.05733  1.95700  0.02308
 5 13  0.16023  28.01371  0.75701  4.94941  9.99990  0.06485  1.58700  0.01897
 5 14  0.22902  20.76633  0.72961  4.36020  0.00000  1.00000  1.38900  0.01556
 5 15  0.12280  33.96022  0.74370  5.63824  9.99990  0.10732  1.26400  0.01622
 5 16  0.10036  39.44722  0.73360  6.15548  9.99990  0.12369  1.20500  0.01532
 5 17  0.07121  51.80394  0.72088  6.88312  9.99990  0.15249  1.24800  0.01469
 5 18  0.39297  14.03273  0.60689  3.38524  0.00000  1.00000  2.31200  0.02976
 5 19  0.37293  14.47964  0.62045  3.59952  0.00000  1.00000  2.06600  0.02592
 5 20  0.32917  16.40831  0.66464  3.83629  0.00000  1.00000  1.82700  0.02953
 5 21  0.36641  14.88805  0.64178  3.67279  0.00000  1.00000  1.43800  0.02482
 5 22  0.03045  93.82088  0.39347 11.99505  0.58580  3.56803  1.26600  0.01507
 5 23  0.03802  80.72398  0.41684 11.22231  0.55911  3.51726  1.22300  0.01223
 5 24  0.03880  80.61558  0.40471 11.41018  0.56539  3.69747  1.18500  0.01056
 5 25  0.04006  80.64425  0.40814 11.29239  0.55846  3.79233  1.15300  0.00890
 5 26  0.03636  87.99754  0.40562 11.62866  0.56638  3.86937  1.14500  0.00854
 5 27  0.02397 128.06089  0.38120 13.05195  0.60224  4.04207  1.15000  0.01158
 5 28  0.35619  15.67324  0.64273  4.32946  0.00000  1.00000  1.19800  0.01438
 5 29  0.32930  17.06957  0.66205  4.52735  0.00000  1.00000  1.39200  0.01293
 5 30  0.29665  18.57050  0.67412  4.88644  9.99990  0.03906  1.74300  0.01226
 5 31  0.30178  18.39535  0.66188  4.96550  9.99990  0.04328  1.54700  0.01180
 5 32  0.27922  19.91288  0.66971  5.19340  9.99990  0.05899  1.44000  0.01274
 5 33  0.26393  21.22361  0.67069  5.38046  9.99990  0.07336  1.35600  0.01176
 5 34  0.24873  22.32602  0.66720  5.64910  9.99990  0.08369  1.31900  0.01066
 5 35  0.24380  22.87104  0.65651  5.81505  9.99990  0.09417  1.39300  0.00980
 5 36  0.05961  60.92002  0.52598 10.64808  0.41462  3.21720  2.32900  0.01338
 5 37  0.06128  58.27118  0.49970 11.06295  0.43650  3.35182  2.14100  0.01227
 5 38  0.03246 100.57276  0.47081 12.91846  0.49364  3.58200  1.96300  0.01627
 5 39  0.06525  53.84243  0.46408 11.73825  0.47411  3.44395  1.55200  0.01320
 5 40  0.16721  29.17941  0.42874  9.08957  0.40901  3.22956  1.38500  0.00906
 5 41  0.19932  27.07596  0.43516  8.20194  0.37391  3.08974  1.33600  0.00777
 5 42  0.21036  26.65365  0.43575  7.93577  0.36208  3.08955  1.29200  0.00709
 5 43  0.23805  25.56656  0.54080  6.64610  0.25396  2.24836  1.25700  0.00656
 5 44  0.19884  28.94711  0.51471  7.58051  0.31573  2.58562  1.24300  0.00617
 5 45  0.13262  37.76910  0.50674  9.27518  0.39032  2.85308  1.23800  0.00861
 5 46  0.06401  60.38317  0.44530 12.53536  0.49750  3.60194  1.34700  0.01042
 5 47  0.03935  87.09770  0.41984 14.43984  0.53908  3.89240  1.60800  0.00985
 5 48  0.41208  17.56050  0.57369  4.19391  9.99990  0.02383  1.93500  0.01327
 5 49  0.39397  18.34898  0.58224  4.37627  9.99989  0.03311  1.72700  0.01346
 5 50  0.38075  18.95838  0.58461  4.53694  9.99990  0.04504  1.62600  0.01304
 5 51  0.10373  44.66504  0.42062 11.59240  0.47064  3.65851  1.55000  0.00926
 5 52  0.37226  19.40140  0.57623  4.72534  9.99990  0.05693  1.51700  0.01067
 5 53  0.36673  19.69768  0.57290  4.84226  9.99985  0.06226  1.62000  0.00990
 5 54  0.23683  26.82379  0.47505  7.50316  0.29001  2.72988  2.35600  0.00970
 5 55  0.20627  30.97679  0.56252  7.21845  0.23492  2.54581  2.04700  0.00881
 5 56  0.15022  39.25608  0.53336  8.60962  0.31701  3.03681  1.71600  0.01183
 5 57  0.21900  29.10135  0.40631  8.44559  0.37578  3.09680  1.61400  0.00994
 5 58  0.05084  88.09566  0.43950 13.54177  0.50627  3.99633  2.15600  0.01781
 5 59  0.07539  65.31196  0.45713 11.96483  0.46525  3.88868  2.16500  0.01613
 5 60  0.06040  79.00717  0.45942 12.62221  0.47805  3.97554  2.17400  0.01586
 5 61  0.04848  96.88417  0.45662 13.31604  0.49272  4.07381  2.18300  0.02278
 5 62  0.04259 110.36755  0.45263 13.77244  0.50250  4.15751  2.19000  0.02761
 5 63  0.04057 116.75583  0.45041 13.98663  0.50665  4.21982  2.19700  0.02933
 5 64  0.15914  38.64424  0.63260  7.89687  0.22175  2.68112  1.58200  0.00663
 5 65  0.04888  99.96341  0.46310 13.29693  0.48550  4.23532  2.20900  0.02389
 5 66  0.05365  93.02205  0.47209 12.91095  0.47168  4.22320  2.21500  0.02045
 5 67  0.06309  81.64838  0.48469 12.27183  0.44958  4.17796  2.22000  0.01584
 5 68  0.08831  62.38075  0.50599 11.00400  0.40306  4.03597  2.22600  0.00957
 5 69  0.15476  40.06863  0.53664  8.89818  0.30593  3.68744  2.23400  0.00887
 5 70  0.47291  15.63706  0.51174  4.72321  0.04608  0.42853  2.50400  0.01677
 5 71  0.07536  72.24326  0.51825 11.31774  0.40627  3.93747  1.56600  0.01081
 5 72  0.11875  49.57079  0.53749 10.03513  0.34467  3.67590  1.40100  0.00479
 5 73  0.12384  47.94915  0.53494  9.98378  0.34155  3.68174  1.35900  0.00406
 5 74  0.14250  43.12897  0.54611  9.45722  0.31288  3.52974  1.32400  0.00393
 5 75  0.15372  40.89325  0.55477  9.16141  0.29389  3.42012  1.29600  0.00377
 5 76  0.16270  39.46221  0.58302  8.80996  0.26390  3.06504  1.28600  0.00379
 5 77  0.14287  44.04594  0.59893  9.20161  0.27417  2.92879  1.28600  0.00584
 5 78  0.09946  57.87724  0.54540 10.95637  0.35904  3.58511  1.39400  0.00725
 5 79  0.07923  68.97627  0.51943 12.06999  0.40031  3.85628  1.65400  0.00695
 5 80  0.14827  40.46478  0.50297 10.19739  0.34691  3.65441  1.98300  0.00949
 5 81  0.60273  13.46813  0.39367  3.80864  0.00000  1.00000  1.79700  0.02265
 5 82  0.42010  18.99499  0.50229  5.35771  0.08690  1.80309  1.71100  0.01187
 5 83  0.14710  41.30956  0.50778 10.34574  0.34208  3.56109  1.64200  0.00709
 5 84  0.35815  21.88519  0.51620  6.14607  0.13119  2.16810  1.61500  0.01013
 5 85  0.38767  20.77052  0.53310  5.64217  0.10527  1.32015  1.73200  0.00951
 5 86  0.31120  24.56109  0.51571  6.93055  0.17519  2.45745  2.40500  0.00961
 5 87  0.24881  28.73637  0.50322  8.21943  0.24675  2.92275  2.59300  0.00818
 5 88  0.25275  28.63279  0.50792  8.12944  0.23971  2.81811  1.85800  0.00835
 5 89  0.24624  28.56056  0.49541  8.40024  0.25815  2.93285  1.71600  0.00905
 5 90  0.40607  20.34041  0.51291  5.50582  0.12158  1.18362  1.64400  0.00831
 5 91  0.38789  21.52672  0.55752  5.46050  0.15730  0.73050  1.46800  0.00763
 5 92  0.56842  14.81860  0.42873  4.00107  0.00000  1.00000  1.44700  0.02285
 6  6  0.67836   8.19131  9.99990  0.23484  0.00000  1.00000  0.91300  0.01828
 6  7  0.58898   9.66977  9.99990  0.30862  0.00000  1.00000  0.83800  0.01352
 6  8  0.52950  10.89984  9.99990  0.36343  0.00000  1.00000  0.79900  0.00994
 6  9  0.36021  14.38901  0.81524  2.68709  0.00000  1.00000  0.91100  0.01014
 6 10  0.19627  27.19018  0.80179  4.24955  0.00000  1.00000  2.41900  0.02321
 6 11  0.17393  26.07284  0.80371  4.47315  0.00000  1.00000  1.67100  0.01395
 6 12  0.14663  29.58415  0.78602  4.95661  9.99990  0.05964  1.62300  0.01892
 6 13  0.15234  29.71377  0.76921  5.04527  9.99990  0.06759  1.39800  0.01548
 6 14  0.12611  33.40626  0.75024  5.59545  9.99990  0.10551  1.24300  0.01517
 6 15  0.09462  40.67076  0.74503  6.20084  9.99990  0.12398  1.15600  0.01619
 6 16  0.05964  59.04028  0.72618  7.11302  9.99990  0.16090  1.12100  0.01785
 6 17  0.06363  56.78529  0.71518  7.20455  9.99990  0.17005  1.20300  0.01367
 6 18  0.38631  14.29041  0.61896  3.48712  0.00000  1.00000  1.82500  0.02741
 6 19  0.38086  14.41192  0.62246  3.59531  0.00000  1.00000  1.72200  0.02186
 6 20  0.37502  14.73064  0.63613  3.61995  0.00000  1.00000  1.45200  0.02202
 6 21  0.03070  92.73685  0.45967 10.96434  0.54019  3.14220  1.22400  0.01179
 6 22  0.03386  85.06694  0.45495 10.92294  0.53442  3.28190  1.14700  0.00954
 6 23  0.04197  73.04013  0.48752 10.26778  0.50302  3.13466  1.10900  0.00807
 6 24  0.04101  76.62111  0.49588 10.32339  0.50148  3.13501  1.09100  0.00736
 6 25  0.03205  95.47333  0.44059 11.51274  0.55172  3.56316  1.08100  0.00800
 6 26  0.02236 132.09895  0.38808 13.18518  0.60511  3.92879  1.08000  0.01011
 6 27  0.35001  16.23806  0.65721  4.26661  0.00000  1.00000  1.09100  0.01378
 6 28  0.29843  18.82722  0.69694  4.63808  0.00000  1.00000  1.17100  0.01366
 6 29  0.30148  18.92856  0.68942  4.68630  0.00000  1.00000  1.31400  0.01260
 6 30  0.27109  20.63657  0.69684  5.05564  9.99990  0.04517  1.48900  0.01207
 6 31  0.24317  22.57297  0.70260  5.41650  9.99990  0.06693  1.40500  0.01317
 6 32  0.25488  22.01265  0.68623  5.39730  9.99990  0.07234  1.31400  0.01136
 6 33  0.22729  24.06825  0.68842  5.80421  9.99990  0.08886  1.25500  0.01069
 6 34  0.20233  26.29690  0.68713  6.22717  9.99990  0.10714  1.24100  0.01045
 6 35  0.22335  24.72190  0.64753  6.16824  0.36384  0.81596  1.35200  0.01008
 6 36  0.06608  55.41376  0.49908 10.87386  0.43795  3.33402  1.88400  0.01315
 6 37  0.10183  40.36418  0.48610 10.00050  0.41624  3.25445  1.78900  0.01094
 6 38  0.06517  54.64206  0.46257 11.69499  0.47648  3.48292  1.58700  0.01260
 6 39  0.17115  29.67957  0.48243  8.37581  0.36078  2.92604  1.35500  0.00843
 6 40  0.20860  26.77356  0.54840  7.15179  0.28146  2.22696  1.27300  0.00677
 6 41  0.20896  27.16949  0.57664  6.98809  0.27824  1.89098  1.23000  0.00609
 6 42  0.20263  27.89482  0.59234  7.03627  0.30261  1.66190  1.20600  0.00647
 6 43  0.16150  32.42678  0.54600  8.16327  0.34034  2.43015  1.18800  0.00712
 6 44  0.10730  42.21855  0.50098 10.00346  0.42051  3.02894  1.18300  0.00837
 6 45  0.07656  52.98398  0.47133 11.48062  0.47077  3.37526  1.21100  0.00869
 6 46  0.03516  96.21801  0.41967 14.53587  0.54760  3.92398  1.34200  0.00932
 6 47  0.03747  91.02025  0.41242 14.62759  0.54827  3.99584  1.54000  0.00821
 6 48  0.45621  15.60618  0.53974  3.97778  0.00000  1.00000  1.69000  0.01458
 6 49  0.38434  18.53517  0.58614  4.52859  9.99990  0.04333  1.59400  0.01107
 6 50  0.07885  53.41491  0.42806 12.33822  0.48926  3.79026  1.50200  0.00773
 6 51  0.36178  19.60030  0.58475  4.86623  9.99990  0.06182  1.44400  0.00925
 6 52  0.34064  20.70983  0.59134  5.13063  9.99990  0.07109  1.44200  0.00963
 6 53  0.34208  20.58555  0.56643  5.29130  0.23378  0.77250  1.54000  0.00960
 6 54  0.19341  29.90528  0.48131  8.52746  0.33043  2.86805  1.93000  0.00995
 6 55  0.19759  32.10052  0.59352  7.21525  0.22410  2.31361  1.72500  0.00779
 6 56  0.18548  33.79363  0.58984  7.51573  0.24531  2.36833  1.49600  0.00802
 6 57  0.30635  23.69713  0.55661  5.69145  0.19259  1.45148  1.45800  0.00765
 6 58  0.17244  35.74959  0.56701  7.99761  0.27441  2.77769  1.57700  0.00665
 6 59  0.16630  36.93426  0.56603  8.15130  0.27943  2.89199  1.55400  0.00717
 6 60  0.15179  39.80477  0.55783  8.54501  0.29915  3.09189  1.54200  0.00781
 6 61  0.14653  41.19226  0.55819  8.68082  0.30303  3.17793  1.54000  0.00840
 6 62  0.13882  43.09242  0.55680  8.91566  0.31200  3.25726  1.56900  0.00832
 6 63  0.09940  55.34864  0.51664 10.43639  0.38744  3.69512  1.60700  0.01253
 6 64  0.17020  36.36158  0.66140  7.59341  0.20140  2.14891  1.33500  0.00620
 6 65  0.08140  64.20449  0.48551 11.55953  0.43348  4.02294  1.67900  0.00986
 6 66  0.06747  74.80440  0.47140 12.38614  0.46018  4.18656  1.71900  0.01125
 6 67  0.06090  82.09445  0.46443 12.83714  0.47281  4.28367  1.75900  0.01271
 6 68  0.07314  70.83636  0.46947 12.22698  0.45514  4.25643  1.80900  0.00845
 6 69  0.10020  55.37359  0.47849 11.09630  0.41863  4.15464  1.88400  0.00692
 6 70  0.11437  49.17895  0.49216 10.51467  0.39021  4.08671  2.07500  0.00933
 6 71  0.11922  49.11305  0.54065  9.69420  0.34358  3.63360  1.37000  0.00415
 6 72  0.14324  43.19075  0.54292  9.33674  0.31791  3.51661  1.29000  0.00362
 6 73  0.17163  37.87165  0.58974  8.39830  0.25033  2.99043  1.25500  0.00400
 6 74  0.15934  40.30735  0.58983  8.70220  0.26371  3.02986  1.23900  0.00438
 6 75  0.14413  43.60937  0.57326  9.22983  0.29373  3.22250  1.22900  0.00466
 6 76  0.12196  49.78895  0.55563 10.03196  0.33248  3.41783  1.22700  0.00528
 6 77  0.10266  56.81336  0.53481 10.88069  0.36912  3.64503  1.25500  0.00562
 6 78  0.08262  67.22506  0.50066 12.08407  0.41804  3.95589  1.39200  0.00610
 6 79  0.09498  59.81562  0.49668 11.72789  0.40755  3.94577  1.60300  0.00597
 6 80  0.16588  37.40866  0.48171  9.87080  0.35082  3.73425  1.75500  0.00813
 6 81  0.26275  26.93312  0.48399  7.77680  0.25393  3.24887  1.67400  0.00997
 6 82  0.15964  39.42711  0.50966  9.81305  0.32951  3.54740  1.58900  0.00615
 6 83  0.33518  22.85941  0.54586  6.28848  0.12933  2.07227  1.53400  0.00911
 6 84  0.39485  20.28344  0.55435  5.42198  0.71892  0.24027  1.54400  0.00945
 6 85  0.35627  22.09589  0.55466  5.96700  0.12041  1.37754  1.63900  0.00895
 6 86  0.24795  29.12463  0.54610  7.80042  0.21009  2.63564  1.99600  0.00914
 6 87  0.11758  51.40614  0.56373 10.66616  0.31867  3.24839  2.17700  0.01131
 6 88  0.23336  30.38044  0.53196  8.29666  0.23928  2.76221  1.66500  0.00779
 6 89  0.34941  22.43661  0.52971  6.28578  0.14349  1.75151  1.55800  0.00846
 6 90  0.37009  21.75355  0.54818  5.84173  0.17269  0.90383  1.51400  0.00810
 6 91  0.34737  23.57928  0.59780  5.80581  9.99990  0.06913  1.33800  0.00839
 6 92  0.34061  24.54585  0.60574  5.85018  9.99990  0.06912  1.32300  0.00819
 7  7  0.52754  10.76703  9.99990  0.36732  0.00000  1.00000  0.77600  0.00939
 7  8  0.39026  13.53163  0.89930  2.31060  0.00000  1.00000  0.82700  0.00890
 7  9  0.29012  17.05460  0.78958  3.37866  0.00000  1.00000  0.94500  0.00826
 7 10  0.14344  35.57299  0.85440  4.48120  0.00000  1.00000  2.31400  0.03156
 7 11  0.15988  29.12055  0.81955  4.60099  0.00000  1.00000  1.53100  0.01557
 7 12  0.20220  21.96277  0.77136  4.49085  0.00000  1.00000  1.44500  0.01470
 7 13  0.12384  34.66513  0.77595  5.47014  9.99990  0.08953  1.27300  0.01526
 7 14  0.09041  43.40031  0.75699  6.23053  9.99990  0.12223  1.15700  0.01751
 7 15  0.06340  55.03011  0.73890  6.94746  9.99990  0.15229  1.09000  0.01896
 7 16  0.04925  69.99729  0.71711  7.54504  9.99990  0.18269  1.10400  0.01597
 7 17  0.05513  62.11755  0.67478  7.82001  0.78160  0.94171  1.17100  0.01442
 7 18  0.38769  14.37278  0.62460  3.52537  0.00000  1.00000  1.54300  0.02421
 7 19  0.40155  14.00422  0.61563  3.49214  0.00000  1.00000  1.47500  0.01847
 7 20  0.38840  14.38841  0.62321  3.64541  0.00000  1.00000  1.30000  0.01739
 7 21  0.43990  13.05172  0.58303  3.42246  0.00000  1.00000  1.16000  0.01459
 7 22  0.03052  97.50043  0.49377 10.81680  0.52382  3.00243  1.10500  0.00892
 7 23  0.02402 121.11657  0.44353 11.96159  0.56181  3.43702  1.08600  0.00973
 7 24  0.02036 140.05330  0.39542 13.15921  0.60071  3.82379  1.07500  0.01002
 7 25  0.34675  16.21522  0.66125  4.21803  0.00000  1.00000  1.07100  0.01269
 7 26  0.32127  17.56414  0.68511  4.39566  0.00000  1.00000  1.07900  0.01267
 7 27  0.26882  20.73083  0.72528  4.79202  0.00000  1.00000  1.11600  0.01296
 7 28  0.27088  20.69433  0.71986  4.86303  0.00000  1.00000  1.17900  0.01152
 7 29  0.01386 177.11775  0.30274 17.12204  0.67445  4.69139  1.28000  0.01143
 7 30  0.23707  23.34524  0.71766  5.37836  9.99990  0.06201  1.38300  0.01113
 7 31  0.23202  23.68615  0.70734  5.57148  9.99990  0.07716  1.32000  0.01028
 7 32  0.21364  25.22176  0.70517  5.90212  9.99990  0.08961  1.24200  0.00993
 7 33  0.18788  27.72994  0.70309  6.36081  9.99990  0.10947  1.19900  0.01073
 7 34  0.20440  26.17746  0.68228  6.30073  9.99990  0.11292  1.23700  0.00950
 7 35  0.17792  28.86775  0.60710  7.18684  0.27003  1.94504  1.32500  0.00979
 7 36  0.07099  53.14879  0.49197 10.82769  0.44366  3.37544  1.64500  0.01210
 7 37  0.11494  37.44649  0.48473  9.74542  0.41196  3.19120  1.57700  0.00849
 7 38  0.11605  37.67155  0.46260  9.97543  0.42877  3.33600  1.43300  0.00863
 7 39  0.15697  32.27003  0.51651  8.43086  0.34964  2.78037  1.28900  0.00789
