# Z1 Z2     a1        b1       a2       b2       a3       b3  rmax[A]    error
14 68  0.19239  35.10715  0.59836  8.13830  0.20842  3.28928  2.38900  0.01143
14 69  0.19412  34.95577  0.59650  8.15122  0.20840  3.29235  2.38700  0.01065
14 70  0.22395  29.87417  0.59783  7.72131  0.17706  3.11726  2.54100  0.01095
14 71  0.22222  30.57139  0.63344  7.42662  0.14771  2.68748  1.82600  0.01015
14 72  0.21750  32.77229  0.61252  7.67470  0.17123  2.96504  1.71200  0.01098
14 73  0.22760  31.74383  0.61343  7.52200  0.16092  2.87517  1.66600  0.00924
14 74  0.23102  31.48768  0.60803  7.51836  0.16298  2.89555  1.62700  0.00774
14 75  0.21902  33.02284  0.60364  7.77025  0.17935  2.98887  1.59300  0.00773
14 76  0.20303  35.29547  0.60637  8.06471  0.19351  3.01734  1.57900  0.01011
14 77  0.20653  35.05290  0.61402  7.97505  0.18365  2.88721  1.58900  0.00934
14 78  0.17921  39.18737  0.59715  8.63496  0.22525  3.20556  1.71100  0.01084
14 79  0.16001  42.80046  0.58517  9.17707  0.25488  3.39400  1.89800  0.01188
14 80  0.18023  37.53595  0.57997  8.84085  0.23964  3.31811  2.11200  0.01237
14 81  0.15916  41.72733  0.56962  9.47894  0.27029  3.46884  2.00400  0.00981
14 82  0.14436  45.17142  0.56307  9.94574  0.29088  3.56547  1.91300  0.00926
14 83  0.17295  39.36361  0.56161  9.32177  0.26323  3.43682  1.84500  0.01066
14 84  0.20179  35.23900  0.56461  8.69609  0.23089  3.27124  1.83200  0.01220
14 85  0.27822  27.23548  0.56451  7.35427  0.15672  2.74452  1.97600  0.01431
14 86  0.32442  23.99607  0.55974  6.71130  0.11721  2.34376  2.51800  0.01389
14 87  0.22895  32.24082  0.59682  7.99200  0.17404  2.76874  2.73200  0.01331
14 88  0.32498  24.11716  0.57233  6.67001  0.10707  2.07207  2.07900  0.01430
14 89  0.33013  23.17408  0.56882  6.65444  0.10588  2.04066  1.96200  0.01381
14 90  0.29762  25.37520  0.58346  7.04381  0.12171  2.26038  1.90700  0.01267
14 91  0.39566  20.62306  0.55722  5.74744  0.06104  1.32515  1.80100  0.01352
14 92  0.40367  20.73649  0.55387  5.66306  0.05823  1.23734  1.78600  0.01394
15 15  0.26958  16.48222  0.64783  5.20291  9.99990  0.07222  1.41600  0.01780
15 16  0.20710  19.36084  0.68427  5.86679  9.99990  0.09156  1.44200  0.01778
15 17  0.19601  20.00669  0.68813  6.10602  9.99990  0.09642  1.53200  0.01719
15 18  0.56510  11.71193  0.43677  3.10190  0.00000  1.00000  2.21623  0.04828
15 19  0.60522  10.97744  0.39776  2.98567  0.00000  1.00000  2.04500  0.04686
15 20  0.65070  10.20543  0.35336  2.84290  0.00000  1.00000  1.78000  0.02904
15 21  0.05326  43.73760  0.62159  9.30778  0.32997  2.81085  1.60400  0.02420
15 22  0.05484  44.80734  0.59720  9.56729  0.35107  3.00953  1.53800  0.02267
15 23  0.04934  48.80865  0.56144 10.14050  0.38868  3.30878  1.48800  0.02105
15 24  0.05330  47.14160  0.53166 10.42431  0.41328  3.50365  1.44900  0.01828
15 25  0.04098  55.43761  0.48762 11.45787  0.46877  3.79244  1.44000  0.01666
15 26  0.02698  75.02779  0.44879 12.79616  0.52073  4.04772  1.43900  0.01782
15 27  0.02529  81.26985  0.43128 13.34045  0.54036  4.15047  1.44700  0.01637
15 28  0.02455  86.64659  0.41095 13.91771  0.55999  4.27986  1.47100  0.01558
15 29  0.02635  85.78683  0.40305 14.12108  0.56529  4.32926  1.56600  0.01509
15 30  0.35158  17.99806  0.62757  4.80265  9.99990  0.03408  1.73800  0.01659
15 31  0.45320  14.43635  0.54150  4.24709  0.00000  1.00000  1.64700  0.01830
15 32  0.34719  18.46222  0.62521  4.92931  9.99985  0.03809  1.55200  0.01349
15 33  0.32472  19.54533  0.63608  5.18025  9.99990  0.04848  1.50300  0.01324
15 34  0.30412  20.70538  0.64816  5.38929  9.99990  0.05536  1.55700  0.01257
15 35  0.29803  21.15374  0.64773  5.48354  1.00483  0.20156  1.67400  0.01198
15 36  0.09988  46.78529  0.61806  8.90374  0.28367  2.94755  2.29695  0.02784
15 37  0.12000  40.91700  0.62283  8.46942  0.25978  2.80810  2.12600  0.02443
15 38  0.16214  32.96861  0.63093  7.63308  0.21062  2.54483  1.90900  0.01553
15 39  0.17634  31.28623  0.63644  7.38018  0.19182  2.43500  1.72100  0.01352
15 40  0.16715  32.68001  0.63340  7.57509  0.20426  2.52811  1.64600  0.01237
15 41  0.16580  33.05109  0.62207  7.70965  0.21579  2.64937  1.59000  0.01110
15 42  0.16437  33.29992  0.62072  7.82100  0.22211  2.61034  1.55300  0.00948
15 43  0.13995  37.68559  0.60293  8.45459  0.26319  2.86885  1.53500  0.01081
15 44  0.12156  41.91934  0.59225  8.99995  0.29231  3.01138  1.53700  0.01214
15 45  0.11258  44.49906  0.57986  9.37708  0.31250  3.13730  1.55600  0.01176
15 46  0.08803  53.59482  0.55850 10.30267  0.35523  3.39550  1.65800  0.01283
15 47  0.07459  60.97272  0.54337 10.96415  0.38153  3.55437  1.79500  0.01280
15 48  0.09158  51.59576  0.53985 10.55933  0.36799  3.50199  1.93700  0.01381
15 49  0.05928  73.52832  0.53295 11.83322  0.40563  3.67465  1.83300  0.01147
15 50  0.06482  67.98316  0.53296 11.71359  0.39814  3.67958  1.73300  0.01351
15 51  0.07630  59.93887  0.54090 11.28639  0.37756  3.60144  1.68600  0.01360
15 52  0.59933  13.02369  0.39478  3.64929  0.00000  1.00000  1.74500  0.02208
15 53  0.65027  12.03193  0.34622  3.36576  0.00000  1.00000  1.85300  0.02951
15 54  0.37413  19.02106  0.48687  6.00735  0.14378  2.19621  2.26200  0.01525
15 55  0.23782  28.03161  0.63862  6.79204  0.13449  1.92513  2.06200  0.01215
15 56  0.28647  24.32287  0.63221  6.16132  0.10554  1.35011  1.84600  0.01172
15 57  0.37703  19.69206  0.53352  5.53113  0.10469  1.56036  1.82700  0.01290
15 58  0.23084  29.32534  0.62523  7.04863  0.14649  2.44933  2.15100  0.01490
15 59  0.23612  28.89650  0.62126  7.01681  0.14470  2.51169  2.15000  0.01428
15 60  0.23796  28.77617  0.61656  7.04414  0.14699  2.60133  2.14800  0.01384
15 61  0.23768  28.89243  0.61441  7.08570  0.14905  2.67596  2.15400  0.01364
15 62  0.23011  29.77502  0.61496  7.22105  0.15572  2.77111  2.16100  0.01365
15 63  0.22066  30.96664  0.61542  7.38542  0.16436  2.87417  2.16700  0.01370
15 64  0.22226  28.71555  0.64035  7.24402  0.14140  2.58481  1.79800  0.01216
15 65  0.20151  33.72099  0.61014  7.76848  0.18808  3.10604  2.17600  0.01363
15 66  0.19414  34.92770  0.60405  7.95293  0.20123  3.21927  2.17800  0.01331
15 67  0.19059  35.57025  0.59703  8.08268  0.21156  3.30801  2.17900  0.01269
15 68  0.18351  36.75809  0.58740  8.30340  0.22794  3.41758  2.18100  0.01145
15 69  0.18517  36.61981  0.58721  8.29953  0.22641  3.40943  2.20800  0.01119
15 70  0.15898  38.82434  0.59873  8.80674  0.24063  3.46917  2.29700  0.00999
15 71  0.20179  31.88530  0.58631  8.00744  0.21056  3.29918  1.73500  0.00899
15 72  0.22055  32.24513  0.59681  7.66313  0.18218  3.13321  1.65300  0.00915
15 73  0.22671  31.75453  0.60386  7.52214  0.16938  3.04344  1.60700  0.00838
15 74  0.22075  32.69309  0.61189  7.59283  0.16866  2.96681  1.57600  0.00744
15 75  0.20719  34.58828  0.61246  7.84903  0.18257  3.00293  1.56300  0.00823
15 76  0.19360  36.78467  0.61493  8.10437  0.19483  3.01794  1.57000  0.00920
15 77  0.18682  38.01276  0.61141  8.27797  0.20474  3.07753  1.60000  0.00915
15 78  0.18151  39.18269  0.60554  8.42393  0.21455  3.16883  1.72600  0.00835
15 79  0.17214  40.96162  0.59508  8.71670  0.23302  3.30036  1.86900  0.00834
15 80  0.17191  38.90365  0.58528  8.86417  0.24279  3.34261  2.01500  0.00929
15 81  0.14621  43.87624  0.57095  9.62295  0.28161  3.55191  1.91600  0.00858
15 82  0.18937  36.39725  0.58500  8.57575  0.22449  3.23506  1.82100  0.01017
15 83  0.20115  34.73385  0.58592  8.38650  0.21118  3.16112  1.77600  0.01119
15 84  0.22409  32.07998  0.59132  7.95823  0.18341  2.95681  1.83900  0.01183
15 85  0.28628  26.32083  0.59280  6.97715  0.12295  2.37691  1.94800  0.01286
15 86  0.27377  27.59705  0.60565  7.09751  0.12303  2.32121  2.30800  0.01129
15 87  0.16249  42.83328  0.63599  8.83362  0.20127  2.92415  2.52000  0.01856
15 88  0.26734  28.50919  0.61873  7.13936  0.11737  2.18180  1.98900  0.01119
15 89  0.26875  26.99525  0.61651  7.15714  0.11793  2.19491  1.91900  0.01078
15 90  0.26809  27.49139  0.62179  7.13637  0.11432  2.11805  1.86600  0.01054
15 91  0.33684  22.85175  0.58326  6.36190  0.08558  2.00365  1.75200  0.01174
15 92  0.33444  23.87083  0.58099  6.39769  0.08927  2.13954  1.73900  0.01347
16 16  0.18079  20.13412  0.69688  6.25028  9.99990  0.10119  1.45900  0.01728
16 17  0.14674  22.89258  0.69921  6.82355  0.43416  0.75312  1.53100  0.01865
16 18  0.49635  13.72573  0.50501  3.36223  0.00000  1.00000  2.19677  0.07243
16 19  0.61354  10.81038  0.38542  3.03643  0.00000  1.00000  1.91700  0.02878
16 20  0.02999  50.49900  0.58666 10.31219  0.37832  3.14672  1.72600  0.02329
16 21  0.05757  37.00096  0.57599  9.75074  0.36132  3.15514  1.56900  0.01964
16 22  0.06398  36.70809  0.56353  9.80299  0.37053  3.21513  1.51800  0.01738
16 23  0.05844  40.81274  0.53401 10.33077  0.40513  3.44388  1.48500  0.01638
16 24  0.05225  44.11619  0.49378 11.09936  0.45031  3.71611  1.46700  0.01573
16 25  0.02844  63.25951  0.44828 12.76592  0.51794  4.05989  1.45600  0.01616
16 26  0.01753  95.27344  0.42031 14.01226  0.55670  4.25470  1.45300  0.01700
16 27  0.01810  94.78405  0.40514 14.45621  0.57177  4.34232  1.45700  0.01554
16 28  0.01961  89.13668  0.38891 14.88874  0.58562  4.44082  1.47200  0.01526
16 29  0.03135  66.10019  0.39112 14.24966  0.57194  4.39758  1.53800  0.01572
16 30  0.34188  18.45614  0.63545  4.89524  9.99990  0.03721  1.65500  0.01536
16 31  0.32803  19.29329  0.64249  5.06050  9.99990  0.04159  1.58700  0.01450
16 32  0.32009  19.75226  0.64275  5.19941  9.99990  0.04758  1.51500  0.01351
16 33  0.29914  20.94530  0.65433  5.42282  9.99990  0.05548  1.54100  0.01294
16 34  0.63086  10.98794  0.36485  3.50727  0.00000  1.00000  1.58200  0.03157
16 35  0.25842  23.63207  0.65765  5.99758  0.14523  1.04643  1.67400  0.01197
16 36  0.06323  66.55890  0.60926 10.05702  0.32909  3.13984  2.19351  0.04131
16 37  0.15019  34.81796  0.61204  8.00923  0.23795  2.80342  2.01300  0.01536
16 38  0.16430  32.81564  0.61607  7.73990  0.21874  2.73215  1.85900  0.01258
16 39  0.19528  29.01755  0.62961  7.16644  0.17666  2.43907  1.69300  0.01127
16 40  0.19591  29.03031  0.64733  7.07747  0.16627  2.17327  1.63300  0.00974
16 41  0.18052  30.77533  0.63619  7.44427  0.19171  2.38420  1.59600  0.00888
16 42  0.14927  35.10242  0.60933  8.25784  0.24607  2.80449  1.57800  0.00951
16 43  0.11927  41.52391  0.58465  9.13856  0.29918  3.12268  1.56900  0.01072
16 44  0.10267  46.51910  0.57380  9.71683  0.32658  3.25093  1.57600  0.01151
16 45  0.09265  50.27531  0.56060 10.18756  0.34877  3.37913  1.59800  0.01132
16 46  0.07892  56.90051  0.54766 10.80906  0.37387  3.52336  1.68700  0.01135
16 47  0.06793  64.05075  0.53851 11.37810  0.39248  3.62687  1.77300  0.01131
16 48  0.08004  56.07417  0.53898 11.06222  0.38025  3.56809  1.86200  0.01252
16 49  0.07316  60.43453  0.53375 11.42517  0.38976  3.66106  1.77100  0.01350
16 50  0.08472  54.04378  0.53741 11.06839  0.37318  3.61508  1.69600  0.01425
16 51  0.60769  12.84015  0.38720  3.62921  0.00000  1.00000  1.72600  0.02196
16 52  0.63045  12.45601  0.36499  3.50742  0.00000  1.00000  1.76600  0.02500
16 53  0.44575  16.85725  0.49273  5.04927  0.09436  1.07755  1.84400  0.01296
16 54  0.36187  19.53368  0.50729  6.14249  0.13962  2.03008  2.19830  0.01270
16 55  0.21301  30.83945  0.63492  7.24927  0.15658  2.29293  2.03100  0.01129
16 56  0.26851  25.91214  0.63605  6.43212  0.10901  1.66589  1.84000  0.01035
16 57  0.32742  21.73825  0.54280  6.21779  0.13473  2.09141  1.82100  0.01121
16 58  0.19240  33.58624  0.60057  7.90105  0.20578  2.97844  2.05400  0.01433
16 59  0.19300  33.47097  0.58578  8.02965  0.21949  3.13071  2.05200  0.01326
16 60  0.19868  32.75280  0.57624  8.02581  0.22325  3.21127  2.05500  0.01260
16 61  0.19563  33.28239  0.57252  8.13395  0.22997  3.29236  2.05800  0.01289
16 62  0.18321  35.22687  0.57094  8.39875  0.24384  3.39987  2.06000  0.01301
16 63  0.17332  37.04127  0.56893  8.62578  0.25566  3.49239  2.06200  0.01316
16 64  0.17075  35.18022  0.59373  8.45847  0.23473  3.37027  1.78200  0.01288
16 65  0.16306  39.32156  0.56135  8.93004  0.27336  3.64365  2.06500  0.01297
16 66  0.15433  41.23904  0.55348  9.20314  0.28977  3.74954  2.06700  0.01355
16 67  0.15116  42.13949  0.54716  9.34830  0.29921  3.81332  2.07400  0.01362
16 68  0.15098  42.42979  0.54408  9.40013  0.30253  3.83887  2.08400  0.01234
16 69  0.15330  42.40984  0.55651  9.25510  0.28801  3.75999  2.09700  0.01174
16 70  0.20524  31.47879  0.58122  8.13643  0.21156  3.38793  2.12000  0.01782
16 71  0.23118  28.72432  0.57343  7.61255  0.19250  3.31176  1.70400  0.00886
16 72  0.25589  28.77334  0.62220  6.97504  0.12336  2.64731  1.63700  0.00781
16 73  0.24392  30.07928  0.62428  7.16611  0.13417  2.68456  1.60700  0.00685
16 74  0.22524  32.27267  0.61682  7.53372  0.16024  2.87598  1.59700  0.00687
16 75  0.20180  35.45938  0.60475  8.04400  0.19535  3.10945  1.59900  0.00770
16 76  0.18664  37.84104  0.60314  8.36759  0.21259  3.17753  1.61200  0.00828
16 77  0.17656  39.59605  0.59563  8.64414  0.22942  3.28763  1.64600  0.00836
16 78  0.18267  38.81200  0.59863  8.50657  0.21980  3.23484  1.76200  0.00685
16 79  0.18145  38.95776  0.59095  8.62361  0.22789  3.28448  1.85900  0.00725
16 80  0.17219  38.34630  0.57745  9.00105  0.25021  3.39899  1.94700  0.00821
16 81  0.18936  35.89511  0.57196  8.71668  0.23738  3.36323  1.85500  0.01007
16 82  0.23072  31.09034  0.59407  7.80461  0.17489  2.91986  1.78500  0.01062
16 83  0.23294  30.82940  0.59477  7.80470  0.17193  2.88172  1.81500  0.01084
16 84  0.26271  28.11375  0.60036  7.31261  0.13838  2.54499  1.85900  0.01137
16 85  0.27970  26.85378  0.60638  7.03935  0.11778  2.24309  1.93600  0.01085
16 86  0.27615  27.31085  0.61433  7.05951  0.11445  2.13942  2.20600  0.00920
16 87  0.21127  34.29139  0.63033  7.99885  0.15877  2.64960  2.33200  0.00961
16 88  0.24507  30.66607  0.62844  7.46344  0.12763  2.36707  1.99200  0.00809
16 89  0.25290  28.56069  0.62886  7.35859  0.12033  2.26054  1.91500  0.00803
16 90  0.25205  28.73248  0.63692  7.32949  0.11556  2.11598  1.87700  0.00794
16 91  0.32031  23.66532  0.58524  6.64265  0.09960  2.19177  1.75600  0.01182
16 92  0.27618  28.06813  0.58008  7.30952  0.14515  2.79737  1.74600  0.01256
17 17  0.08469  28.69319  0.70488  7.84853  0.28910  1.51251  1.56900  0.02151
17 18  0.63570  10.44806  0.36541  2.89576  0.00000  1.00000  2.72000  0.02308
17 19  0.04278  38.90646  0.57700 10.09126  0.37180  3.16216  1.91100  0.02294
17 20  0.09263  27.53804  0.57529  9.03274  0.32764  2.96050  1.78300  0.01561
17 21  0.10727  26.66303  0.56561  8.87680  0.32556  2.97543  1.66700  0.01481
17 22  0.09551  28.69328  0.53816  9.42589  0.36440  3.23772  1.62300  0.01458
17 23  0.07951  31.41035  0.49671 10.31316  0.41983  3.58190  1.58800  0.01456
17 24  0.09071  29.98555  0.45517 10.57172  0.44966  3.78576  1.56000  0.01479
17 25  0.06066  36.65674  0.41752 12.17076  0.51615  4.11715  1.54100  0.01588
17 26  0.03652  48.79889  0.39935 13.62767  0.55816  4.32197  1.52700  0.01667
17 27  0.03482  51.57531  0.38459 14.14541  0.57492  4.41801  1.52000  0.01628
17 28  0.35842  17.55862  0.62631  4.76147  8.96458  0.02972  1.51900  0.01675
17 29  0.35956  17.69371  0.62343  4.78206  9.99990  0.03014  1.54500  0.01510
17 30  0.32804  19.17484  0.64569  5.03951  9.99990  0.03928  1.70400  0.01489
17 31  0.31519  19.84060  0.65080  5.21172  9.99990  0.04543  1.63300  0.01379
17 32  0.30216  20.68472  0.65619  5.38111  9.99990  0.05152  1.63800  0.01297
17 33  0.29065  21.34980  0.65607  5.57481  0.44034  0.33023  1.64500  0.01226
17 34  0.25085  23.87619  0.66123  6.10328  0.13543  1.19993  1.66400  0.01211
17 35  0.21026  27.31932  0.65321  6.75503  0.15513  1.89145  1.72100  0.01285
17 36  0.18862  29.51685  0.61990  7.31430  0.19334  2.56186  2.59600  0.01096
17 37  0.19557  28.62476  0.60709  7.31991  0.19465  2.69214  2.02700  0.01458
17 38  0.21644  27.04006  0.63983  6.80645  0.14775  2.16313  1.92500  0.00936
17 39  0.21114  27.83295  0.65116  6.83794  0.14619  2.04156  1.79400  0.00937
17 40  0.18413  30.66695  0.64441  7.33759  0.17891  2.31603  1.74200  0.00869
17 41  0.16696  32.64793  0.62297  7.82937  0.21508  2.61915  1.71300  0.00848
17 42  0.13769  36.98645  0.59679  8.66109  0.26802  2.97961  1.69100  0.00910
17 43  0.10561  44.64947  0.57203  9.65515  0.32331  3.29598  1.68100  0.01018
17 44  0.08941  50.54475  0.56217 10.25986  0.34917  3.41541  1.68500  0.01044
17 45  0.08486  52.66690  0.55496 10.54434  0.36091  3.47548  1.70500  0.00982
17 46  0.07394  58.52808  0.54651 11.06730  0.37921  3.57399  1.76200  0.01044
17 47  0.07057  60.83944  0.54415 11.30272  0.38402  3.60796  1.78000  0.01112
17 48  0.60629  12.66171  0.39166  3.63246  0.00000  1.00000  1.90300  0.02209
17 49  0.60961  12.66580  0.38690  3.63979  0.00000  1.00000  1.81900  0.02363
17 50  0.63101  12.29647  0.36563  3.53659  0.00000  1.00000  1.82200  0.02706
17 51  0.45763  16.37341  0.48481  4.94235  0.08179  1.17523  1.83300  0.01277
17 52  0.41647  17.56087  0.49319  5.46936  0.10458  1.65139  1.85100  0.01228
17 53  0.35721  19.59919  0.51193  6.21421  0.14022  2.03324  1.89200  0.01169
17 54  0.27146  23.84901  0.53138  7.40780  0.19835  2.61045  2.42400  0.01129
17 55  0.21900  29.93314  0.61896  7.30210  0.16216  2.50001  2.09900  0.01007
17 56  0.25173  27.18496  0.62736  6.78007  0.12517  2.12001  1.95100  0.00936
17 57  0.29137  24.06891  0.56243  6.67396  0.14996  2.23328  1.94800  0.00933
17 58  0.20649  31.64732  0.58159  7.85256  0.20941  3.08132  2.12600  0.01104
17 59  0.20542  31.74152  0.56317  8.02170  0.22839  3.26743  2.12400  0.01127
17 60  0.20543  31.73989  0.55001  8.13185  0.24126  3.40285  2.12200  0.01207
17 61  0.19664  32.91649  0.54124  8.38063  0.25862  3.53842  2.11900  0.01331
17 62  0.18484  34.66505  0.53452  8.69180  0.27701  3.66369  2.11600  0.01464
17 63  0.17724  35.95213  0.52734  8.93378  0.29170  3.76728  2.11300  0.01614
17 64  0.15415  37.74737  0.55375  9.15399  0.28944  3.73968  1.90000  0.01183
17 65  0.16398  38.49973  0.51458  9.37662  0.31763  3.94536  2.10500  0.01905
17 66  0.16092  39.29181  0.50752  9.52466  0.32772  4.01604  2.10000  0.02024
17 67  0.16089  39.61195  0.50527  9.55816  0.33007  4.04448  2.09600  0.02132
17 68  0.16855  38.65405  0.51163  9.32519  0.31619  3.99523  2.09100  0.02037
17 69  0.21251  32.89069  0.55148  8.10862  0.23294  3.61383  2.08500  0.01879
17 70  0.34177  21.27133  0.59252  6.13391  0.06634  2.12531  2.07200  0.01551
17 71  0.28430  25.09173  0.62523  6.56074  0.09298  2.30300  1.80300  0.00753
17 72  0.25610  29.26070  0.63320  6.94072  0.11379  2.48528  1.74100  0.00631
17 73  0.23798  31.04917  0.62163  7.30815  0.14249  2.77022  1.72200  0.00617
17 74  0.21795  33.25746  0.60598  7.76110  0.17736  3.04493  1.71300  0.00645
17 75  0.19342  36.45262  0.58947  8.34703  0.21770  3.30430  1.71400  0.00698
17 76  0.17319  39.82720  0.58157  8.84021  0.24560  3.44825  1.72700  0.00756
17 77  0.17532  39.65561  0.58199  8.82221  0.24319  3.42123  1.75700  0.00706
17 78  0.19080  37.21268  0.59029  8.46955  0.21955  3.26213  1.84500  0.00659
17 79  0.19181  37.06095  0.58841  8.50190  0.22000  3.24980  1.87300  0.00746
17 80  0.23218  30.40587  0.57316  7.93886  0.19466  3.12251  1.98800  0.01054
17 81  0.24091  29.60190  0.57709  7.77651  0.18129  3.04653  1.90700  0.01189
17 82  0.26963  27.40614  0.59785  7.21092  0.13435  2.54762  1.91500  0.00993
17 83  0.27014  27.33533  0.60153  7.21486  0.13060  2.47241  1.92400  0.01001
17 84  0.26570  27.88610  0.61185  7.23474  0.12568  2.35636  1.94500  0.00917
17 85  0.25184  29.37609  0.62398  7.38709  0.12781  2.32351  1.98500  0.00799
17 86  0.22654  32.28470  0.62991  7.76684  0.14448  2.54734  2.45800  0.00804
17 87  0.23670  31.15432  0.62262  7.66225  0.14012  2.56311  2.30700  0.01105
17 88  0.25339  29.68791  0.62945  7.36067  0.11829  2.29610  2.09900  0.00701
17 89  0.24235  29.33945  0.63677  7.51131  0.12275  2.29931  2.04700  0.00595
