# fitted for a_NLH (0.5 0.5)
# Z1 Z2 a b c d relerr(%)
 5 76  0.26194 -1.77202  7.63894 -1.01800  3.29979
 5 77  0.24306 -1.78034  7.66659 -1.02056  3.10474
 5 78  0.27024 -1.76019  7.59881 -1.00573  2.49838
 5 79  0.32517 -1.72368  7.47041 -0.98301  1.68270
 5 80  0.37749 -1.69038  7.35738 -0.96692  1.48915
 5 81  0.29223 -1.71833  6.96699 -1.02362  0.79068
 5 82  0.30073 -1.71823  7.34262 -0.99891  2.22043
 5 83  0.30635 -1.71943  7.51681 -0.98642  2.29900
 5 84  0.26429 -1.73072  7.46026 -1.00680  2.94286
 5 85  0.24936 -1.72754  7.40802 -1.01065  2.96435
 5 86  0.25490 -1.70372  7.32841 -0.99587  2.53915
 5 87  0.31590 -1.67563  7.31858 -0.97102  1.64654
 5 88  0.25829 -1.71696  7.49614 -0.99136  2.45584
 5 89  0.24460 -1.72985  7.50475 -0.99669  2.42616
 5 90  0.21693 -1.74591  7.44265 -1.01194  2.82015
 5 91  0.26956 -1.74573  7.54526 -0.99922  2.81980
 5 92  0.24131 -1.75931  7.24482 -1.02800  1.48674
 6  6  0.17060 -1.93100  7.38309 -1.08266  1.61344
 6  7  0.20470 -1.92565  7.61078 -1.05304  1.67695
 6  8  0.23260 -1.91899  7.66654 -1.03380  1.89201
 6  9  0.25695 -1.88273  7.39263 -1.01922  2.65294
 6 10  0.57019 -1.69077  6.40359 -0.88809  1.32928
 6 11  0.38553 -1.72828  6.37383 -1.00063  5.09928
 6 12  0.23359 -1.78116  6.45243 -1.04920  4.69287
 6 13  0.18832 -1.82376  6.66479 -1.05790  4.68375
 6 14  0.16744 -1.85494  6.79620 -1.06212  3.89281
 6 15  0.13358 -1.88747  6.84883 -1.07471  3.47191
 6 16  0.12917 -1.89551  6.91708 -1.06837  2.80393
 6 17  0.14828 -1.87113  6.88401 -1.05034  2.45792
 6 18  0.24824 -1.77734  6.54127 -0.98681  1.59756
 6 19  0.27804 -1.76604  6.55446 -0.98459  1.46790
 6 20  0.26242 -1.79207  6.69588 -0.99504  1.73749
 6 21  0.22027 -1.82703  6.89173 -1.02379  2.38259
 6 22  0.20940 -1.83944  6.97052 -1.03712  2.80152
 6 23  0.20925 -1.84433  7.04653 -1.04189  2.84234
 6 24  0.21926 -1.84240  7.10535 -1.04120  2.76352
 6 25  0.23549 -1.83635  7.12949 -1.03789  2.80287
 6 26  0.25427 -1.82856  7.16408 -1.03133  2.81061
 6 27  0.26583 -1.82188  7.14682 -1.03004  2.68848
 6 28  0.30535 -1.79521  7.10756 -1.01599  3.05102
 6 29  0.34383 -1.76380  6.99812 -1.00343  3.14668
 6 30  0.36167 -1.73951  6.90443 -1.00126  3.24113
 6 31  0.28903 -1.76856  7.01920 -1.02352  3.52693
 6 32  0.26041 -1.78669  7.11528 -1.02938  3.56016
 6 33  0.20061 -1.81597  7.19358 -1.04900  3.82299
 6 34  0.17211 -1.83202  7.24592 -1.05289  3.59659
 6 35  0.18908 -1.81084  7.19060 -1.03554  3.18648
 6 36  0.24430 -1.75709  6.99835 -0.99447  1.60360
 6 37  0.24773 -1.75759  7.04077 -0.99338  1.79297
 6 38  0.25776 -1.76399  7.11537 -0.98821  1.71928
 6 39  0.21769 -1.79473  7.24298 -1.01116  2.77265
 6 40  0.19737 -1.81196  7.29403 -1.02200  3.06774
 6 41  0.19238 -1.81934  7.32992 -1.02464  3.12341
 6 42  0.19331 -1.82249  7.35168 -1.02410  3.01215
 6 43  0.20039 -1.82113  7.36046 -1.02047  2.92313
 6 44  0.20820 -1.81827  7.36715 -1.01494  2.69228
 6 45  0.22053 -1.80931  7.34547 -1.00717  2.49340
 6 46  0.26518 -1.77634  7.23693 -0.98699  2.23644
 6 47  0.30916 -1.74297  7.11219 -0.96949  1.80856
 6 48  0.31508 -1.72740  6.88359 -0.98017  1.48390
 6 49  0.28398 -1.74216  7.03284 -0.98574  2.50066
 6 50  0.27356 -1.75093  7.15632 -0.98346  2.46291
 6 51  0.21539 -1.77560  7.13986 -1.01078  3.23083
 6 52  0.19093 -1.78578  7.16943 -1.01814  3.40745
 6 53  0.19223 -1.77764  7.14573 -1.01153  2.97376
 6 54  0.21082 -1.75225  7.09938 -0.98762  2.17781
 6 55  0.22150 -1.75687  7.06085 -1.00408  3.02230
 6 56  0.22193 -1.77102  7.17132 -1.00686  3.05053
 6 57  0.19725 -1.78076  7.19088 -0.99527  3.10834
 6 58  0.23905 -1.76589  7.17385 -1.00229  2.83463
 6 59  0.25361 -1.76092  7.18782 -1.00100  2.80545
 6 60  0.26857 -1.75575  7.19644 -0.99928  2.72559
 6 61  0.27752 -1.75321  7.20474 -0.99906  2.71838
 6 62  0.27235 -1.75620  7.21323 -1.00134  2.71411
 6 63  0.29018 -1.74897  7.20360 -0.99528  2.24300
 6 64  0.25509 -1.77382  7.28010 -1.02294  3.37184
 6 65  0.33495 -1.73068  7.19150 -0.98316  1.76284
 6 66  0.36798 -1.71824  7.16968 -0.97448  1.39352
 6 67  0.40128 -1.70609  7.14359 -0.96660  1.14938
 6 68  0.42772 -1.69560  7.11720 -0.96179  1.14945
 6 69  0.46694 -1.68026  7.07880 -0.95397  1.25883
 6 70  0.55175 -1.65195  6.96078 -0.93830  0.93479
 6 71  0.30169 -1.75219  7.24789 -1.00337  2.81911
 6 72  0.28411 -1.76335  7.44655 -1.00913  3.17255
 6 73  0.26667 -1.77251  7.48982 -1.01585  3.39007
 6 74  0.25954 -1.77693  7.51513 -1.01786  3.35318
 6 75  0.25662 -1.77916  7.53661 -1.01733  3.25039
 6 76  0.25332 -1.78109  7.55961 -1.01538  3.03923
 6 77  0.25867 -1.77600  7.54548 -1.01091  2.80627
 6 78  0.29379 -1.75144  7.45902 -0.99372  2.23661
 6 79  0.33115 -1.72407  7.35775 -0.97888  1.82923
 6 80  0.36043 -1.70353  7.29447 -0.97146  1.79533
 6 81  0.32578 -1.71553  7.32027 -0.98362  2.21186
 6 82  0.30610 -1.72420  7.38789 -0.98747  2.38546
 6 83  0.26447 -1.73733  7.36652 -1.00872  3.01679
 6 84  0.23616 -1.74520  7.32694 -1.02036  3.23393
 6 85  0.23582 -1.73881  7.33802 -1.01426  3.06108
 6 86  0.23559 -1.72678  7.32934 -1.00099  2.70467
 6 87  0.25189 -1.71723  7.32176 -0.98595  1.76514
 6 88  0.23055 -1.74061  7.45387 -1.00142  2.54998
 6 89  0.20983 -1.75461  7.38226 -1.01648  2.89809
 6 90  0.19918 -1.76262  7.38865 -1.02134  3.11234
 6 91  0.24208 -1.76289  7.50672 -1.01292  3.49076
 6 92  0.25409 -1.76004  7.57393 -1.00686  3.55196
 7  7  0.23347 -1.92358  7.63502 -1.03892  1.87662
 7  8  0.24903 -1.90226  7.51843 -1.03006  2.53345
 7  9  0.27076 -1.86768  7.26771 -1.01593  2.99571
 7 10  0.61484 -1.68560  5.99672 -0.88345  1.27712
 7 11  0.37944 -1.74291  6.41418 -0.99940  4.83509
 7 12  0.26252 -1.78482  6.51271 -1.03711  4.73917
 7 13  0.17979 -1.84236  6.68343 -1.06604  4.22001
 7 14  0.13894 -1.88227  6.82059 -1.07787  3.69403
 7 15  0.12912 -1.89878  6.88181 -1.07635  2.92935
 7 16  0.14374 -1.88621  6.91562 -1.06095  2.49779
 7 17  0.16517 -1.86347  6.88928 -1.04440  2.31331
 7 18  0.24309 -1.79573  6.63448 -0.99557  1.62770
 7 19  0.23181 -1.80686  6.66671 -1.00365  1.61964
 7 20  0.24350 -1.80719  6.74922 -1.01228  2.20899
 7 21  0.20684 -1.83812  6.84087 -1.03740  2.26104
 7 22  0.20801 -1.84479  7.01419 -1.03526  2.50194
 7 23  0.22117 -1.84057  7.05936 -1.03471  2.65170
 7 24  0.23614 -1.83483  7.09214 -1.03318  2.82956
 7 25  0.25179 -1.82864  7.06440 -1.03228  2.76012
 7 26  0.27533 -1.81856  7.10014 -1.02266  2.79708
 7 27  0.30172 -1.80179  7.08957 -1.01607  3.30898
 7 28  0.31768 -1.78654  7.04336 -1.01303  3.45410
 7 29  0.33177 -1.76846  6.97639 -1.00682  3.20179
 7 30  0.32250 -1.76037  6.94296 -1.01071  3.38674
 7 31  0.27791 -1.78083  7.03396 -1.02383  3.40375
 7 32  0.21663 -1.80933  7.12307 -1.04667  3.82413
 7 33  0.17868 -1.83247  7.20031 -1.05571  3.68027
 7 34  0.18011 -1.82721  7.20665 -1.04726  3.36447
 7 35  0.20159 -1.80686  7.16802 -1.02822  2.91660
 7 36  0.24003 -1.77087  7.01068 -0.99902  1.78626
 7 37  0.22539 -1.78212  7.08515 -1.00169  2.03434
 7 38  0.24259 -1.77737  7.12492 -1.00032  2.32639
 7 39  0.20832 -1.80440  7.23124 -1.01592  2.83118
 7 40  0.19945 -1.81441  7.27481 -1.01990  2.86661
 7 41  0.20023 -1.81715  7.28901 -1.01971  2.83102
 7 42  0.20492 -1.81705  7.28789 -1.01886  2.76569
 7 43  0.21232 -1.81511  7.28765 -1.01526  2.66354
 7 44  0.22200 -1.80971  7.27086 -1.00952  2.54058
 7 45  0.24937 -1.78964  7.20620 -0.99728  2.43735
 7 46  0.27766 -1.76613  7.12291 -0.98540  2.30069
 7 47  0.29643 -1.74682  7.05615 -0.97669  1.95690
 7 48  0.25918 -1.75377  6.76683 -1.00713  1.29092
 7 49  0.27549 -1.75076  7.07963 -0.98355  2.22643
 7 50  0.21213 -1.77849  6.87728 -1.02650  2.28123
 7 51  0.18886 -1.79156  7.12161 -1.02248  3.33881
 7 52  0.16291 -1.80363  6.80497 -1.04581  1.72526
 7 53  0.18808 -1.78397  7.13390 -1.01196  2.62402
 7 54  0.20397 -1.76596  7.13120 -0.99221  1.94286
 7 55  0.20532 -1.77711  7.07697 -1.01068  3.00974
 7 56  0.20329 -1.78608  7.15163 -1.01820  3.36144
 7 57  0.18757 -1.79020  7.17258 -1.00105  3.00135
 7 58  0.21154 -1.78871  7.21405 -1.01832  3.08536
 7 59  0.22295 -1.78404  7.22081 -1.01602  3.00866
 7 60  0.23397 -1.77959  7.22522 -1.01383  2.93760
 7 61  0.24557 -1.77462  7.22734 -1.01017  2.79100
 7 62  0.25878 -1.76862  7.22690 -1.00576  2.57657
 7 63  0.28570 -1.75680  7.21449 -0.99676  2.12045
 7 64  0.24408 -1.78293  7.26049 -1.02470  3.06357
 7 65  0.32057 -1.74189  7.19838 -0.98663  1.70211
 7 66  0.35051 -1.73026  7.18204 -0.97779  1.37531
 7 67  0.36443 -1.72403  7.16655 -0.97540  1.32782
 7 68  0.37417 -1.71851  7.15029 -0.97402  1.40148
 7 69  0.39141 -1.70950  7.12025 -0.96864  1.30704
 7 70  0.46719 -1.68454  7.04508 -0.94643  0.35524
 7 71  0.29545 -1.75722  7.18348 -1.00494  2.87584
 7 72  0.27630 -1.76914  7.41129 -1.00973  2.97862
 7 73  0.27047 -1.77258  7.43434 -1.01205  3.00826
 7 74  0.26530 -1.77576  7.45509 -1.01302  3.01251
 7 75  0.26605 -1.77597  7.45429 -1.01129  2.91556
 7 76  0.26771 -1.77458  7.44805 -1.00810  2.79850
 7 77  0.28722 -1.76095  7.40027 -0.99813  2.49159
 7 78  0.31502 -1.73978  7.32418 -0.98639  2.22355
 7 79  0.33152 -1.72297  7.27323 -0.97913  2.17996
 7 80  0.31302 -1.72220  7.16641 -0.99064  2.30600
 7 81  0.31215 -1.72413  7.27636 -0.98566  2.29563
 7 82  0.28589 -1.73130  7.29676 -0.99910  2.98699
 7 83  0.25617 -1.74136  7.30604 -1.01209  3.32946
 7 84  0.23213 -1.74919  7.29536 -1.01809  3.20735
 7 85  0.23065 -1.74564  7.31569 -1.01308  2.99442
 7 86  0.22992 -1.73879  7.30673 -1.00458  2.81636
 7 87  0.21292 -1.74795  7.29716 -1.00172  2.21775
 7 88  0.22420 -1.74826  7.38076 -1.00745  2.79316
 7 89  0.20546 -1.76062  7.33722 -1.01906  2.96364
 7 90  0.19444 -1.76915  7.36134 -1.02270  3.04581
 7 91  0.21452 -1.77973  7.45008 -1.02249  3.50590
 7 92  0.22837 -1.77519  7.52359 -1.01469  3.50827
 8  8  0.25689 -1.88444  7.29228 -1.02707  2.79718
 8  9  0.28087 -1.85287  7.15383 -1.00914  3.04185
 8 10  0.66807 -1.67670  5.74214 -0.87807  1.27715
 8 11  0.30611 -1.77060  6.45325 -1.03133  5.17838
 8 12  0.19073 -1.82630  6.54453 -1.07335  5.06243
 8 13  0.13995 -1.87292  6.70787 -1.08371  3.73116
 8 14  0.13039 -1.89403  6.86450 -1.07792  3.05224
 8 15  0.12614 -1.89970  6.55848 -1.09200  1.29875
 8 16  0.16127 -1.87180  6.88944 -1.05184  2.37114
 8 17  0.18715 -1.84949  6.87396 -1.03282  2.12574
 8 18  0.24365 -1.80337  6.69097 -0.99944  1.64954
 8 19  0.32120 -1.76102  6.64876 -0.97500  2.40211
 8 20  0.25538 -1.79872  6.78488 -1.00855  2.82732
 8 21  0.22429 -1.82463  6.87743 -1.02779  2.70576
 8 22  0.23450 -1.82331  6.92548 -1.02879  2.87921
 8 23  0.24707 -1.81973  6.95983 -1.02840  2.98786
 8 24  0.26361 -1.81352  6.99099 -1.02534  3.15659
 8 25  0.29604 -1.80051  6.98977 -1.01376  3.17578
 8 26  0.30956 -1.79242  6.98759 -1.01228  3.25320
 8 27  0.31118 -1.78694  6.98216 -1.01619  3.57956
 8 28  0.31520 -1.77921  6.96724 -1.01586  3.55080
 8 29  0.30251 -1.77616  6.96558 -1.01702  3.47957
 8 30  0.28318 -1.77809  6.95532 -1.02188  3.37441
 8 31  0.23449 -1.79728  7.02320 -1.04113  3.66744
 8 32  0.18826 -1.82514  7.11977 -1.05478  3.63515
 8 33  0.18570 -1.82510  7.15458 -1.04835  3.34849
 8 34  0.19218 -1.81839  7.16868 -1.03842  2.99767
 8 35  0.21203 -1.80178  7.13580 -1.02174  2.57441
 8 36  0.23954 -1.77775  7.04973 -1.00003  1.81692
 8 37  0.28996 -1.74949  6.99848 -0.98310  1.67509
 8 38  0.25553 -1.77031  7.06441 -0.99895  2.41852
 8 39  0.22716 -1.79166  7.15289 -1.01013  2.74480
 8 40  0.22299 -1.79752  7.18246 -1.01111  2.73911
 8 41  0.22719 -1.79783  7.19583 -1.00909  2.72930
 8 42  0.23346 -1.79683  7.20281 -1.00650  2.66309
 8 43  0.23701 -1.79677  7.20658 -1.00248  2.44651
 8 44  0.25900 -1.78173  7.13592 -0.99542  2.51013
 8 45  0.26914 -1.77063  7.08014 -0.99246  2.44545
 8 46  0.27737 -1.75856  7.03219 -0.98789  2.23354
 8 47  0.27544 -1.75210  7.00971 -0.98591  2.11170
 8 48  0.24653 -1.76165  6.94619 -0.99880  2.26634
 8 49  0.21907 -1.77189  6.76822 -1.02614  1.85477
 8 50  0.19953 -1.78460  7.03365 -1.02209  3.20190
 8 51  0.17393 -1.79742  6.81244 -1.04043  1.87845
 8 52  0.18567 -1.78997  7.11727 -1.01557  2.58779
 8 53  0.19100 -1.78422  7.15209 -1.00679  2.29593
 8 54  0.19871 -1.77474  7.12827 -0.99575  1.77033
 8 55  0.21481 -1.77186  7.03808 -1.00510  2.57783
 8 56  0.19519 -1.79175  7.12630 -1.01991  3.05206
 8 57  0.20489 -1.77819  7.14070 -0.99079  2.36024
 8 58  0.21901 -1.78417  7.16290 -1.01284  2.59735
 8 59  0.23166 -1.77877  7.16481 -1.00964  2.50798
 8 60  0.24544 -1.77267  7.16547 -1.00572  2.40551
 8 61  0.26224 -1.76529  7.16673 -1.00053  2.21547
 8 62  0.29003 -1.75354  7.15927 -0.99155  1.84631
 8 63  0.30374 -1.74800  7.15935 -0.98782  1.71608
 8 64  0.25569 -1.77558  7.17171 -1.01675  2.44237
 8 65  0.32938 -1.73739  7.14869 -0.98143  1.45373
 8 66  0.36086 -1.72580  7.13601 -0.97178  1.15518
 8 67  0.37792 -1.71927  7.12307 -0.96795  1.05221
 8 68  0.39965 -1.71133  7.10557 -0.96258  0.93448
 8 69  0.42715 -1.70132  7.07970 -0.95540  0.78884
 8 70  0.47191 -1.68560  7.02540 -0.95021  0.87376
 8 71  0.33208 -1.73990  7.06993 -0.99482  2.56427
 8 72  0.30325 -1.75485  7.31100 -0.99999  2.70330
 8 73  0.29651 -1.75835  7.33692 -1.00196  2.83205
 8 74  0.29411 -1.75991  7.35551 -1.00172  2.79507
 8 75  0.29097 -1.76118  7.36716 -1.00039  2.64147
 8 76  0.30161 -1.75351  7.34436 -0.99473  2.35225
 8 77  0.31862 -1.74065  7.30175 -0.98879  2.28371
 8 78  0.32630 -1.72913  7.22696 -0.98418  2.40383
 8 79  0.31772 -1.72462  7.19354 -0.98571  2.47386
 8 80  0.28750 -1.73253  7.19505 -0.99628  2.50144
 8 81  0.29525 -1.72696  7.18269 -0.99796  2.72884
 8 82  0.22503 -1.75352  6.77473 -1.04826  1.81340
 8 83  0.24238 -1.74657  7.20608 -1.01649  3.21297
 8 84  0.23178 -1.74986  7.24267 -1.01589  3.14896
 8 85  0.22905 -1.74880  7.27213 -1.01178  2.97589
 8 86  0.22371 -1.74744  7.26782 -1.00733  2.67163
 8 87  0.22277 -1.74490  7.24572 -1.00361  2.47634
 8 88  0.22807 -1.74624  7.30435 -1.00676  2.68677
 8 89  0.21172 -1.75671  7.26713 -1.01512  2.69158
 8 90  0.20518 -1.76185  7.29020 -1.01662  2.69635
 8 91  0.22315 -1.77377  7.37785 -1.01502  2.95757
 8 92  0.23431 -1.77075  7.45943 -1.00717  2.94384
 9  9  0.29268 -1.83408  6.90625 -1.00459  3.00947
 9 10  0.30296 -1.75050  6.35783 -1.00089  2.30479
 9 11  0.14583 -1.84611  6.36807 -1.10516  4.63644
 9 12  0.13533 -1.86284  6.52506 -1.08890  3.14271
 9 13  0.11631 -1.89190  6.37787 -1.10315  1.26079
 9 14  0.15071 -1.87010  6.83340 -1.05693  2.33635
 9 15  0.16910 -1.85775  6.78663 -1.04693  2.07842
 9 16  0.18177 -1.84741  6.66256 -1.04534  1.55443
 9 17  0.21447 -1.82400  6.71066 -1.02348  2.00091
 9 18  0.36984 -1.72449  6.43127 -0.95725  1.38586
 9 19  0.32291 -1.74431  6.55981 -0.99096  3.68166
 9 20  0.27796 -1.77141  6.67739 -1.00796  3.61137
 9 21  0.26074 -1.78694  6.76426 -1.01811  3.51854
 9 22  0.26860 -1.78786  6.80357 -1.01954  3.49719
 9 23  0.28515 -1.78305  6.80098 -1.01751  3.24385
 9 24  0.30695 -1.77441  6.80161 -1.01482  3.49232
 9 25  0.32292 -1.76862  6.79880 -1.01149  3.52646
 9 26  0.31086 -1.77207  6.82923 -1.01851  3.68212
 9 27  0.29595 -1.77648  6.86177 -1.02419  3.64313
 9 28  0.28389 -1.77938  6.89079 -1.02754  3.61337
 9 29  0.27049 -1.78188  6.91988 -1.02672  3.41452
 9 30  0.25259 -1.78074  6.90974 -1.03034  3.20512
 9 31  0.20606 -1.80566  6.99059 -1.04649  3.41186
 9 32  0.20381 -1.80704  7.03778 -1.04062  3.04761
 9 33  0.20689 -1.80478  7.07116 -1.03269  2.73475
 9 34  0.21950 -1.79626  7.07952 -1.02168  2.39329
 9 35  0.23680 -1.78378  7.05170 -1.00887  2.15964
 9 36  0.31638 -1.72808  6.84436 -0.97275  1.05124
 9 37  0.34007 -1.72036  6.87260 -0.97473  2.17951
 9 38  0.30142 -1.73846  6.93218 -0.98706  2.51201
 9 39  0.27492 -1.75592  7.00197 -0.99524  2.69069
 9 40  0.26875 -1.76237  7.02530 -0.99622  2.74143
 9 41  0.26886 -1.76454  7.04235 -0.99393  2.51095
 9 42  0.29227 -1.75546  7.02448 -0.98394  2.28488
 9 43  0.30103 -1.75093  7.01399 -0.98012  2.25440
 9 44  0.28612 -1.75360  7.02268 -0.98553  2.41989
 9 45  0.26990 -1.75607  6.95648 -0.99531  2.54270
 9 46  0.26823 -1.75209  6.98050 -0.99042  2.37985
 9 47  0.26044 -1.75218  6.97141 -0.99152  2.23976
 9 48  0.24383 -1.75372  6.93643 -0.99893  2.39194
 9 49  0.19208 -1.77975  6.62969 -1.04128  1.46925
 9 50  0.20126 -1.77672  6.98165 -1.01642  2.61004
 9 51  0.19618 -1.77978  7.05707 -1.01007  2.36143
 9 52  0.19530 -1.77985  7.07909 -1.00631  2.10714
 9 53  0.19806 -1.77689  7.07521 -1.00163  1.76914
 9 54  0.22683 -1.74948  6.99198 -0.98009  1.08253
 9 55  0.25223 -1.74583  6.93034 -0.98837  1.72699
 9 56  0.24950 -1.75328  6.97279 -0.99483  1.94322
 9 57  0.24520 -1.74673  6.98763 -0.97574  1.76735
 9 58  0.29480 -1.73706  6.98801 -0.98107  1.47291
 9 59  0.31820 -1.72896  6.98650 -0.97545  1.38324
 9 60  0.34393 -1.72040  6.98483 -0.96900  1.25918
 9 61  0.36898 -1.71252  6.98327 -0.96304  1.13306
 9 62  0.39407 -1.70496  6.97969 -0.95749  1.02706
 9 63  0.42034 -1.69747  6.97448 -0.95174  0.95208
 9 64  0.35961 -1.72318  6.97415 -0.97898  1.38257
 9 65  0.45399 -1.68829  6.96370 -0.94720  0.92216
 9 66  0.46873 -1.68441  6.95763 -0.94540  0.92060
 9 67  0.48180 -1.68096  6.94984 -0.94374  0.93492
 9 68  0.49142 -1.67835  6.94445 -0.94281  0.94089
 9 69  0.49097 -1.67710  6.94762 -0.94529  1.13465
 9 70  0.45359 -1.68530  6.96464 -0.96188  1.34970
 9 71  0.38371 -1.71215  6.93342 -0.98099  2.30979
 9 72  0.35753 -1.72515  7.16019 -0.98212  2.34492
 9 73  0.34167 -1.73141  7.19448 -0.98534  2.38134
 9 74  0.34303 -1.73070  7.19405 -0.98215  2.08802
 9 75  0.34960 -1.72647  7.18914 -0.97896  1.97418
 9 76  0.34357 -1.72490  7.20520 -0.98078  2.28306
 9 77  0.33637 -1.72260  7.19079 -0.98397  2.46719
 9 78  0.31880 -1.72242  7.15068 -0.98817  2.61414
 9 79  0.30916 -1.72211  7.14699 -0.98980  2.55544
 9 80  0.29765 -1.72047  7.10389 -0.99628  2.61401
 9 81  0.27407 -1.72886  7.04082 -1.01101  2.93797
 9 82  0.25714 -1.73563  7.11863 -1.01086  3.07280
 9 83  0.24595 -1.74057  7.17639 -1.01086  3.01844
 9 84  0.23612 -1.74447  7.19397 -1.01075  2.94624
 9 85  0.22755 -1.74739  7.18849 -1.01039  2.80139
 9 86  0.23223 -1.73591  7.11344 -1.00134  2.24563
 9 87  0.25125 -1.72705  7.12312 -0.99493  1.92056
 9 88  0.25334 -1.72723  7.15564 -0.99758  2.25833
 9 89  0.24264 -1.73341  7.09547 -1.00398  2.08531
 9 90  0.23195 -1.73978  7.11869 -1.00603  2.11786
 9 91  0.25829 -1.74754  7.18307 -0.99642  1.86344
 9 92  0.27396 -1.74307  7.26147 -0.98660  1.78115
10 10  0.17360 -1.79235  6.43881 -1.04881  1.05729
10 11  0.25033 -1.75834  6.49775 -0.99215  1.34969
10 12  0.30486 -1.72821  6.27787 -0.95361  1.24504
10 13  0.30446 -1.73044  6.37859 -0.95516  1.28580
10 14  0.34032 -1.71944  6.41181 -0.93633  1.22031
10 15  0.40354 -1.69857  6.55510 -0.90732  1.31690
10 16  0.44297 -1.68625  6.36611 -0.90434  1.53569
10 17  0.37232 -1.69292  6.30527 -0.95545  1.76894
10 18  0.30713 -1.70076  6.31180 -0.99474  3.36856
10 19  0.26963 -1.72173  6.37060 -1.00418  2.78561
10 20  0.22662 -1.74124  6.18129 -1.01047  0.92309
10 21  0.23812 -1.74241  6.23496 -1.00897  1.01971
10 22  0.24564 -1.74468  6.25007 -1.01398  1.02856
10 23  0.25340 -1.74395  6.26913 -1.01388  1.04518
10 24  0.25868 -1.74491  6.30744 -1.01410  1.06596
10 25  0.26565 -1.74497  6.32636 -1.01179  1.06456
10 26  0.27208 -1.74514  6.39556 -1.00659  1.14661
10 27  0.27888 -1.74506  6.47120 -0.99965  1.21268
10 28  0.28073 -1.74588  6.51940 -0.99692  1.25741
10 29  0.25701 -1.75025  6.48224 -1.01136  1.12983
10 30  0.28071 -1.72992  6.54590 -0.99402  1.18610
10 31  0.26938 -1.73402  6.59913 -0.99465  1.22422
10 32  0.26251 -1.73768  6.66823 -0.98803  1.08490
10 33  0.28698 -1.72792  6.78598 -0.96847  1.03559
10 34  0.31530 -1.71525  6.72304 -0.95937  0.61296
10 35  0.34764 -1.69132  6.51935 -0.96876  1.14680
10 36  0.38528 -1.66779  6.54730 -0.96341  2.52718
10 37  0.32749 -1.68910  6.62004 -0.97737  2.66685
10 38  0.24730 -1.71671  6.57249 -0.99101  1.84353
10 39  0.25615 -1.72317  6.64601 -0.98920  1.85886
10 40  0.25232 -1.72841  6.65047 -0.98720  1.61460
10 41  0.25826 -1.72831  6.66310 -0.98540  1.71642
10 42  0.26687 -1.72726  6.68901 -0.98420  1.94750
10 43  0.26182 -1.72990  6.69704 -0.98414  1.86475
10 44  0.25161 -1.73447  6.71439 -0.98604  1.74027
10 45  0.24314 -1.73935  6.74239 -0.98625  1.57475
10 46  0.23881 -1.74061  6.76197 -0.98786  1.70308
10 47  0.23468 -1.73287  6.71395 -0.98433  1.41921
10 48  0.22985 -1.72968  6.69744 -0.98221  1.24976
10 49  0.22666 -1.73152  6.72305 -0.97982  1.13291
10 50  0.21434 -1.73816  6.66001 -0.98541  1.10363
10 51  0.21975 -1.73477  6.70105 -0.97867  1.10485
10 52  0.23870 -1.72422  6.84963 -0.96447  0.88814
10 53  0.20012 -1.73625  6.51527 -1.00665  0.70678
10 54  0.30885 -1.68019  6.67911 -0.95793  1.25113
10 55  0.32104 -1.68026  6.55440 -0.96897  1.53469
10 56  0.30538 -1.69111  6.61158 -0.97486  2.02090
10 57  0.25623 -1.70850  6.67089 -0.96889  1.88415
10 58  0.36896 -1.66862  6.70078 -0.95865  2.06669
10 59  0.39261 -1.66398  6.71307 -0.95472  2.19236
10 60  0.41264 -1.66025  6.71283 -0.95209  2.30479
10 61  0.42709 -1.65800  6.70498 -0.95115  2.38766
10 62  0.43655 -1.65678  6.69199 -0.95165  2.43497
10 63  0.44324 -1.65610  6.68063 -0.95281  2.48227
10 64  0.38497 -1.67584  6.58391 -0.97426  2.38334
10 65  0.45112 -1.65585  6.67244 -0.95527  2.58309
10 66  0.46231 -1.65474  6.67759 -0.95371  2.55715
10 67  0.46439 -1.65486  6.68000 -0.95413  2.61524
10 68  0.45948 -1.65632  6.68619 -0.95613  2.69668
10 69  0.42981 -1.66295  6.71518 -0.96340  2.71984
10 70  0.37657 -1.67352  6.70047 -0.97750  2.53467
10 71  0.31460 -1.69697  6.58224 -0.99470  2.60716
10 72  0.30391 -1.70461  6.76561 -0.98840  2.41365
10 73  0.30601 -1.70555  6.79371 -0.98689  2.42047
10 74  0.31063 -1.70512  6.82530 -0.98477  2.38827
10 75  0.30411 -1.70792  6.85574 -0.98685  2.39048
10 76  0.29248 -1.71242  6.88689 -0.98999  2.34794
10 77  0.27875 -1.71756  6.91526 -0.99326  2.27044
10 78  0.28000 -1.71414  6.93236 -0.99272  2.46239
10 79  0.27196 -1.70753  6.87940 -0.99339  2.42220
10 80  0.26161 -1.70707  6.84036 -0.99674  2.37020
10 81  0.24902 -1.71205  6.84053 -0.99794  2.18806
10 82  0.23398 -1.71836  6.84222 -0.99834  1.83840
10 83  0.23667 -1.71658  6.87020 -0.99573  1.83711
10 84  0.24383 -1.71188  6.90219 -0.99166  1.94140
10 85  0.26385 -1.69927  6.97149 -0.98283  2.24991
10 86  0.27514 -1.68593  6.57090 -1.00440  0.67415
10 87  0.26268 -1.68994  6.60175 -1.00494  0.86373
10 88  0.24826 -1.69910  6.65959 -1.00648  1.27867
